name,time,flow_in,flow_out,pressure_in,pressure_out
left_iliac,9.2415111511151160e-01,1.0461099645634244e-02,1.2588111902582537e+00,1.6222379072557049e+05,1.6223701787150785e+05
left_iliac,9.2425982598259715e-01,1.0246848415083623e-02,1.2583696732186260e+00,1.6221637646451560e+05,1.6222953614977153e+05
left_iliac,9.2436853685368447e-01,1.0036352496145123e-02,1.2579304246104508e+00,1.6220896356401482e+05,1.6222205567097443e+05
left_iliac,9.2447724772477180e-01,9.8296058087756089e-03,1.2574934481197024e+00,1.6220155203285895e+05,1.6221457644598486e+05
left_iliac,9.2458595859585913e-01,9.6266021166070640e-03,1.2570587473632442e+00,1.6219414187978031e+05,1.6220709848561665e+05
left_iliac,9.2469466946694645e-01,9.4273350276605807e-03,1.2566263258887012e+00,1.6218673311345221e+05,1.6219962180062864e+05
left_iliac,9.2480338033803378e-01,9.2317979950233206e-03,1.2561961871743268e+00,1.6217932574248847e+05,1.6219214640172452e+05
left_iliac,9.2491209120912110e-01,9.0399843175429703e-03,1.2557683346288664e+00,1.6217191977544280e+05,1.6218467229955221e+05
left_iliac,9.2502080208020843e-01,8.8518871405420807e-03,1.2553427715914152e+00,1.6216451522080845e+05,1.6217719950470387e+05
left_iliac,9.2512951295129398e-01,8.6674985006426186e-03,1.2549195013313281e+00,1.6215711208702571e+05,1.6216972802771523e+05
left_iliac,9.2523822382238130e-01,8.4868165961281428e-03,1.2544985270483771e+00,1.6214971038247636e+05,1.6216225787906573e+05
left_iliac,9.2534693469346863e-01,8.3098352028516658e-03,1.2540798518726313e+00,1.6214231011549447e+05,1.6215478906917822e+05
left_iliac,9.2545564556455595e-01,8.1365490304502602e-03,1.2536634788648635e+00,1.6213491129437028e+05,1.6214732160841874e+05
left_iliac,9.2556435643564328e-01,7.9669536229267750e-03,1.2532494110169377e+00,1.6212751392734714e+05,1.6213985550709738e+05
left_iliac,9.2567306730673060e-01,7.8010437558833894e-03,1.2528376512521053e+00,1.6212011802262077e+05,1.6213239077546739e+05
left_iliac,9.2578177817781793e-01,7.6388142382069887e-03,1.2524282024253046e+00,1.6211272358833905e+05,1.6212492742372636e+05
left_iliac,9.2589048904890525e-01,7.4802597148334905e-03,1.2520210673234433e+00,1.6210533063260146e+05,1.6211746546201513e+05
left_iliac,9.2599919991999258e-01,7.3253746658323640e-03,1.2516162486656495e+00,1.6209793916345856e+05,1.6211000490041863e+05
left_iliac,9.2610791079107813e-01,7.1741534321270728e-03,1.2512137491035213e+00,1.6209054918891162e+05,1.6210254574896567e+05
left_iliac,9.2621662166216545e-01,7.0265902036846725e-03,1.2508135712213542e+00,1.6208316071691204e+05,1.6209508801762867e+05
left_iliac,9.2632533253325278e-01,6.8826790230442237e-03,1.2504157175363491e+00,1.6207577375536089e+05,1.6208763171632413e+05
left_iliac,9.2643404340434010e-01,6.7424137859152201e-03,1.2500201904988097e+00,1.6206838831210852e+05,1.6208017685491208e+05
left_iliac,9.2654275427542743e-01,6.6057882413529997e-03,1.2496269924923251e+00,1.6206100439495390e+05,1.6207272344319645e+05
left_iliac,9.2665146514651475e-01,6.4727959925290285e-03,1.2492361258339322e+00,1.6205362201164433e+05,1.6206527149092505e+05
left_iliac,9.2676017601760208e-01,6.3434304972816453e-03,1.2488475927742773e+00,1.6204624116987488e+05,1.6205782100778865e+05
left_iliac,9.2686888688868940e-01,6.2176850687242500e-03,1.2484613954977488e+00,1.6203886187728794e+05,1.6205037200342244e+05
left_iliac,9.2697759775977495e-01,6.0955528758667816e-03,1.2480775361226071e+00,1.6203148414147281e+05,1.6204292448740438e+05
left_iliac,9.2708630863086228e-01,5.9770269442480867e-03,1.2476960167011015e+00,1.6202410796996515e+05,1.6203547846925608e+05
left_iliac,9.2719501950194960e-01,5.8621001565749070e-03,1.2473168392195717e+00,1.6201673337024654e+05,1.6202803395844231e+05
left_iliac,9.2730373037303693e-01,5.7507652533745710e-03,1.2469400055985416e+00,1.6200936034974409e+05,1.6202059096437099e+05
left_iliac,9.2741244124412425e-01,5.6430148336584565e-03,1.2465655176927997e+00,1.6200198891582995e+05,1.6201314949639290e+05
left_iliac,9.2752115211521158e-01,5.5388413555890158e-03,1.2461933772914691e+00,1.6199461907582081e+05,1.6200570956380185e+05
left_iliac,9.2762986298629890e-01,5.4382371371628083e-03,1.2458235861180720e+00,1.6198725083697756e+05,1.6199827117583409e+05
left_iliac,9.2773857385738623e-01,5.3411943568983976e-03,1.2454561458305771e+00,1.6197988420650479e+05,1.6199083434166852e+05
left_iliac,9.2784728472847178e-01,5.2477050545309597e-03,1.2450910580214467e+00,1.6197251919155032e+05,1.6198339907042641e+05
left_iliac,9.2795599559955910e-01,5.1577611317173691e-03,1.2447283242176661e+00,1.6196515579920489e+05,1.6197596537117110e+05
left_iliac,9.2806470647064643e-01,5.0713543527477660e-03,1.2443679458807719e+00,1.6195779403650158e+05,1.6196853325290798e+05
left_iliac,9.2817341734173375e-01,4.9884763452622029e-03,1.2440099244068670e+00,1.6195043391041545e+05,1.6196110272458420e+05
left_iliac,9.2828212821282108e-01,4.9091186009806564e-03,1.2436542611266317e+00,1.6194307542786316e+05,1.6195367379508854e+05
left_iliac,9.2839083908390840e-01,4.8332724764318848e-03,1.2433009573053269e+00,1.6193571859570255e+05,1.6194624647325097e+05
left_iliac,9.2849954995499573e-01,4.7609291936920733e-03,1.2429500141427909e+00,1.6192836342073214e+05,1.6193882076784293e+05
left_iliac,9.2860826082608305e-01,4.6920798411306860e-03,1.2426014327734263e+00,1.6192100990969082e+05,1.6193139668757640e+05
left_iliac,9.2871697169716860e-01,4.6267153741602653e-03,1.2422552142661858e+00,1.6191365806925742e+05,1.6192397424110465e+05
left_iliac,9.2882568256825593e-01,4.5648266159933962e-03,1.2419113596245508e+00,1.6190630790605024e+05,1.6191655343702069e+05
left_iliac,9.2893439343934325e-01,4.5064042584015192e-03,1.2415698697864983e+00,1.6189895942662677e+05,1.6190913428385856e+05
left_iliac,9.2904310431043058e-01,4.4514388624870369e-03,1.2412307456244753e+00,1.6189161263748331e+05,1.6190171679009160e+05
left_iliac,9.2915181518151790e-01,4.3999208594514491e-03,1.2408939879453580e+00,1.6188426754505440e+05,1.6189430096413341e+05
left_iliac,9.2926052605260523e-01,4.3518405513749596e-03,1.2405595974904069e+00,1.6187692415571271e+05,1.6188688681433685e+05
left_iliac,9.2936923692369255e-01,4.3071885720472602e-03,1.2402275749352518e+00,1.6186958247577061e+05,1.6187947434899406e+05
left_iliac,9.2947794779477988e-01,4.2659564721956771e-03,1.2398979208899605e+00,1.6186224251148550e+05,1.6187206357633654e+05
left_iliac,9.2958665866586543e-01,4.2281364531549532e-03,1.2395706358992653e+00,1.6185490426906411e+05,1.6186465450453450e+05
left_iliac,9.2969536953695275e-01,4.1937207696561632e-03,1.2392457204429026e+00,1.6184756775466393e+05,1.6185724714169800e+05
left_iliac,9.2980408040804008e-01,4.1627015325393776e-03,1.2389231749359928e+00,1.6184023297439315e+05,1.6184984149587576e+05
left_iliac,9.2991279127912740e-01,4.1350707244370028e-03,1.2386029997294168e+00,1.6183289993431026e+05,1.6184243757505689e+05
left_iliac,9.3002150215021473e-01,4.1108202050076544e-03,1.2382851951101710e+00,1.6182556864042368e+05,1.6183503538716934e+05
left_iliac,9.3013021302130205e-01,4.0899417088682615e-03,1.2379697613017098e+00,1.6181823909869141e+05,1.6182763494008165e+05
left_iliac,9.3023892389238938e-01,4.0724268467364176e-03,1.2376566984642707e+00,1.6181091131502070e+05,1.6182023624160161e+05
left_iliac,9.3034763476347671e-01,4.0582671060525625e-03,1.2373460066951811e+00,1.6180358529526755e+05,1.6181283929947755e+05
left_iliac,9.3045634563456403e-01,4.0474538514991007e-03,1.2370376860291570e+00,1.6179626104523655e+05,1.6180544412139748e+05
left_iliac,9.3056505650564958e-01,4.0399783256485980e-03,1.2367317364385784e+00,1.6178893857068045e+05,1.6179805071498992e+05
left_iliac,9.3067376737673690e-01,4.0358316495870189e-03,1.2364281578337610e+00,1.6178161787729969e+05,1.6179065908782321e+05
left_iliac,9.3078247824782423e-01,4.0350048235515924e-03,1.2361269500632066e+00,1.6177429897074224e+05,1.6178326924740622e+05
left_iliac,9.3089118911891156e-01,4.0374887275851281e-03,1.2358281129138422e+00,1.6176698185660312e+05,1.6177588120118808e+05
left_iliac,9.3099989998999888e-01,4.0432741221978494e-03,1.2355316461112502e+00,1.6175966654042408e+05,1.6176849495655799e+05
left_iliac,9.3110861086108621e-01,4.0523516490420710e-03,1.2352375493198826e+00,1.6175235302769332e+05,1.6176111052084574e+05
left_iliac,9.3121732173217353e-01,4.0647118315961083e-03,1.2349458221432650e+00,1.6174504132384504e+05,1.6175372790132120e+05
left_iliac,9.3132603260326086e-01,4.0803450758579900e-03,1.2346564641241895e+00,1.6173773143425921e+05,1.6174634710519473e+05
left_iliac,9.3143474347434640e-01,4.0992416710451283e-03,1.2343694747448983e+00,1.6173042336426117e+05,1.6173896813961671e+05
left_iliac,9.3154345434543373e-01,4.1213917903076963e-03,1.2340848534272542e+00,1.6172311711912131e+05,1.6173159101167804e+05
left_iliac,9.3165216521652106e-01,4.1467854914456776e-03,1.2338025995329018e+00,1.6171581270405476e+05,1.6172421572840956e+05
left_iliac,9.3176087608760838e-01,4.1754127176337578e-03,1.2335227123634234e+00,1.6170851012422107e+05,1.6171684229678253e+05
left_iliac,9.3186958695869571e-01,4.2072632981549349e-03,1.2332451911604796e+00,1.6170120938472383e+05,1.6170947072370793e+05
left_iliac,9.3197829782978303e-01,4.2423269491414515e-03,1.2329700351059447e+00,1.6169391049061040e+05,1.6170210101603725e+05
left_iliac,9.3208700870087036e-01,4.2805932743202307e-03,1.2326972433220336e+00,1.6168661344687169e+05,1.6169473318056160e+05
left_iliac,9.3219571957195768e-01,4.3220517657650359e-03,1.2324268148714215e+00,1.6167931825844164e+05,1.6168736722401189e+05
left_iliac,9.3230443044304323e-01,4.3666918046555772e-03,1.2321587487573531e+00,1.6167202493019699e+05,1.6168000315305928e+05
left_iliac,9.3241314131413056e-01,4.4145026620395324e-03,1.2318930439237437e+00,1.6166473346695714e+05,1.6167264097431418e+05
left_iliac,9.3252185218521788e-01,4.4654734996011991e-03,1.2316296992552818e+00,1.6165744387348366e+05,1.6166528069432676e+05
left_iliac,9.3263056305630521e-01,4.5195933704399891e-03,1.2313687135775155e+00,1.6165015615448004e+05,1.6165792231958683e+05
left_iliac,9.3273927392739253e-01,4.5768512198452026e-03,1.2311100856569377e+00,1.6164287031459145e+05,1.6165056585652343e+05
left_iliac,9.3284798479847986e-01,4.6372358860786765e-03,1.2308538142010625e+00,1.6163558635840440e+05,1.6164321131150483e+05
left_iliac,9.3295669566956718e-01,4.7007361011656631e-03,1.2305998978584987e+00,1.6162830429044645e+05,1.6163585869083865e+05
left_iliac,9.3306540654065451e-01,4.7673404916843756e-03,1.2303483352190165e+00,1.6162102411518604e+05,1.6162850800077140e+05
left_iliac,9.3317411741174006e-01,4.8370375795641629e-03,1.2300991248136104e+00,1.6161374583703210e+05,1.6162115924748854e+05
left_iliac,9.3328282828282738e-01,4.9098157828825614e-03,1.2298522651145569e+00,1.6160646946033378e+05,1.6161381243711425e+05
left_iliac,9.3339153915391471e-01,4.9856634166710228e-03,1.2296077545354653e+00,1.6159919498938028e+05,1.6160646757571146e+05
left_iliac,9.3350025002500203e-01,5.0645686937215405e-03,1.2293655914313275e+00,1.6159192242840052e+05,1.6159912466928150e+05
left_iliac,9.3360896089608936e-01,5.1465199640639185e-03,1.2291257740985779e+00,1.6158465178156400e+05,1.6159178372376395e+05
left_iliac,9.3371767176717668e-01,5.2315063660015341e-03,1.2288883007752149e+00,1.6157738305298518e+05,1.6158444474503698e+05
left_iliac,9.3382638263826401e-01,5.3195177850444714e-03,1.2286531696410610e+00,1.6157011624672808e+05,1.6157710773891670e+05
left_iliac,9.3393509350935133e-01,5.4105442471281320e-03,1.2284203788181367e+00,1.6156285136680811e+05,1.6156977271115818e+05
left_iliac,9.3404380438043688e-01,5.5045756604804865e-03,1.2281899263710838e+00,1.6155558841719228e+05,1.6156243966745489e+05
left_iliac,9.3415251525152421e-01,5.6016018296334100e-03,1.2279618103075951e+00,1.6154832740179883e+05,1.6155510861343940e+05
left_iliac,9.3426122612261153e-01,5.7016124643514340e-03,1.2277360285788235e+00,1.6154106832449697e+05,1.6154777955468328e+05
left_iliac,9.3436993699369886e-01,5.8045971765474389e-03,1.2275125790797696e+00,1.6153381118910678e+05,1.6154045249669784e+05
left_iliac,9.3447864786478618e-01,5.9105454815121345e-03,1.2272914596496676e+00,1.6152655599939884e+05,1.6153312744493352e+05
left_iliac,9.3458735873587351e-01,6.0194467986719926e-03,1.2270726680723478e+00,1.6151930275909402e+05,1.6152580440478079e+05
left_iliac,9.3469606960696083e-01,6.1312904520938825e-03,1.2268562020765905e+00,1.6151205147186320e+05,1.6151848338156959e+05
left_iliac,9.3480478047804816e-01,6.2460656711760100e-03,1.2266420593364606e+00,1.6150480214132715e+05,1.6151116438057041e+05
left_iliac,9.3491349134913548e-01,6.3637615913008788e-03,1.2264302374716383e+00,1.6149755477105614e+05,1.6150384740699345e+05
left_iliac,9.3502220222022103e-01,6.4843672545045221e-03,1.2262207340477298e+00,1.6149030936456984e+05,1.6149653246598941e+05
left_iliac,9.3513091309130836e-01,6.6078716101543537e-03,1.2260135465765729e+00,1.6148306592533705e+05,1.6148921956264920e+05
left_iliac,9.3523962396239568e-01,6.7342635156344768e-03,1.2258086725165265e+00,1.6147582445677542e+05,1.6148190870200453e+05
left_iliac,9.3534833483348301e-01,6.8635317370438660e-03,1.2256061092727473e+00,1.6146858496225125e+05,1.6147459988902733e+05
left_iliac,9.3545704570457033e-01,6.9956649499014444e-03,1.2254058541974633e+00,1.6146134744507933e+05,1.6146729312863058e+05
left_iliac,9.3556575657565766e-01,7.1306517398555466e-03,1.2252079045902300e+00,1.6145411190852261e+05,1.6145998842566766e+05
left_iliac,9.3567446744674498e-01,7.2684806034023176e-03,1.2250122576981803e+00,1.6144687835579208e+05,1.6145268578493307e+05
left_iliac,9.3578317831783231e-01,7.4091399486112810e-03,1.2248189107162650e+00,1.6143964679004648e+05,1.6144538521116207e+05
left_iliac,9.3589188918891786e-01,7.5526180958569904e-03,1.2246278607874808e+00,1.6143241721439210e+05,1.6143808670903076e+05
left_iliac,9.3600060006000518e-01,7.6989032785567185e-03,1.2244391050030969e+00,1.6142518963188265e+05,1.6143079028315638e+05
left_iliac,9.3610931093109251e-01,7.8479836439121139e-03,1.2242526404028637e+00,1.6141796404551892e+05,1.6142349593809710e+05
left_iliac,9.3621802180217983e-01,7.9998472536556529e-03,1.2240684639752217e+00,1.6141074045824874e+05,1.6141620367835223e+05
left_iliac,9.3632673267326716e-01,8.1544820848034952e-03,1.2238865726574963e+00,1.6140351887296655e+05,1.6140891350836208e+05
left_iliac,9.3643544354435448e-01,8.3118760304130030e-03,1.2237069633360877e+00,1.6139629929251349e+05,1.6140162543250812e+05
left_iliac,9.3654415441544181e-01,8.4720169003436943e-03,1.2235296328466605e+00,1.6138908171967699e+05,1.6139433945511281e+05
left_iliac,9.3665286528652913e-01,8.6348924220217074e-03,1.2233545779743142e+00,1.6138186615719064e+05,1.6138705558043980e+05
left_iliac,9.3676157615761468e-01,8.8004902412088873e-03,1.2231817954537545e+00,1.6137465260773399e+05,1.6137977381269395e+05
left_iliac,9.3687028702870201e-01,8.9687979227753550e-03,1.2230112819694556e+00,1.6136744107393245e+05,1.6137249415602101e+05
left_iliac,9.3697899789978933e-01,9.1398029514735222e-03,1.2228430341558252e+00,1.6136023155835702e+05,1.6136521661450801e+05
left_iliac,9.3708770877087666e-01,9.3134927327173708e-03,1.2226770485973502e+00,1.6135302406352412e+05,1.6135794119218295e+05
left_iliac,9.3719641964196398e-01,9.4898545933661711e-03,1.2225133218287441e+00,1.6134581859189546e+05,1.6135066789301502e+05
left_iliac,9.3730513051305131e-01,9.6688757825063899e-03,1.2223518503350947e+00,1.6133861514587785e+05,1.6134339672091432e+05
left_iliac,9.3741384138413864e-01,9.8505434722378649e-03,1.2221926305519974e+00,1.6133141372782306e+05,1.6133612767973196e+05
left_iliac,9.3752255225522596e-01,1.0034844758465068e-02,1.2220356588656887e+00,1.6132421434002765e+05,1.6132886077326024e+05
left_iliac,9.3763126312631151e-01,1.0221766661686839e-02,1.2218809316131769e+00,1.6131701698473273e+05,1.6132159600523210e+05
left_iliac,9.3773997399739883e-01,1.0411296127790463e-02,1.2217284450823664e+00,1.6130982166412394e+05,1.6131433337932167e+05
left_iliac,9.3784868486848616e-01,1.0603420086855940e-02,1.2215781955121798e+00,1.6130262838033153e+05,1.6130707289914374e+05
left_iliac,9.3795739573957349e-01,1.0798126151713267e-02,1.2214301790927284e+00,1.6129543713543389e+05,1.6129981456825414e+05
left_iliac,9.3806610661066081e-01,1.0995402759514153e-02,1.2212843919655956e+00,1.6128824793146242e+05,1.6129255839014947e+05
left_iliac,9.3817481748174814e-01,1.1195238562284838e-02,1.2211408302242377e+00,1.6128106077040386e+05,1.6128530436826785e+05
left_iliac,9.3828352835283546e-01,1.1397622121408966e-02,1.2209994899144516e+00,1.6127387565420032e+05,1.6127805250598860e+05
left_iliac,9.3839223922392279e-01,1.1602541920069213e-02,1.2208603670348348e+00,1.6126669258474940e+05,1.6127080280663312e+05
left_iliac,9.3850095009500833e-01,1.1809986375105493e-02,1.2207234575372339e+00,1.6125951156390374e+05,1.6126355527346462e+05
left_iliac,9.3860966096609566e-01,1.2019943833096866e-02,1.2205887573271843e+00,1.6125233259347116e+05,1.6125630990968880e+05
left_iliac,9.3871837183718299e-01,1.2232402571615427e-02,1.2204562622643333e+00,1.6124515567521440e+05,1.6124906671845395e+05
left_iliac,9.3882708270827031e-01,1.2447350800052701e-02,1.2203259681628442e+00,1.6123798081085089e+05,1.6124182570285117e+05
left_iliac,9.3893579357935764e-01,1.2664776660076734e-02,1.2201978707917949e+00,1.6123080800205283e+05,1.6123458686591461e+05
left_iliac,9.3904450445044496e-01,1.2884668226321717e-02,1.2200719658755677e+00,1.6122363725044689e+05,1.6122735021062175e+05
left_iliac,9.3915321532153229e-01,1.3107013507027414e-02,1.2199482490942157e+00,1.6121646855761411e+05,1.6122011573989352e+05
left_iliac,9.3926192619261961e-01,1.3331800444687354e-02,1.2198267160838265e+00,1.6120930192508985e+05,1.6121288345659472e+05
left_iliac,9.3937063706370694e-01,1.3559016916713065e-02,1.2197073624368786e+00,1.6120213735436357e+05,1.6120565336353378e+05
left_iliac,9.3947934793479249e-01,1.3788650736099497e-02,1.2195901837025722e+00,1.6119497484687876e+05,1.6119842546346359e+05
left_iliac,9.3958805880587981e-01,1.4020689652100711e-02,1.2194751753871673e+00,1.6118781440403275e+05,1.6119119975908083e+05
left_iliac,9.3969676967696714e-01,1.4255121350911219e-02,1.2193623329542991e+00,1.6118065602717665e+05,1.6118397625302715e+05
left_iliac,9.3980548054805446e-01,1.4491933456351415e-02,1.2192516518252916e+00,1.6117349971761528e+05,1.6117675494788823e+05
left_iliac,9.3991419141914179e-01,1.4731113530558611e-02,1.2191431273794548e+00,1.6116634547660692e+05,1.6116953584619513e+05
left_iliac,9.4002290229022911e-01,1.4972649074684529e-02,1.2190367549543812e+00,1.6115919330536330e+05,1.6116231895042316e+05
left_iliac,9.4013161316131644e-01,1.5216527529595311e-02,1.2189325298462295e+00,1.6115204320504941e+05,1.6115510426299315e+05
left_iliac,9.4024032403240376e-01,1.5462736276579500e-02,1.2188304473099978e+00,1.6114489517678347e+05,1.6114789178627083e+05
left_iliac,9.4034903490348931e-01,1.5711262638055574e-02,1.2187305025597928e+00,1.6113774922163677e+05,1.6114068152256732e+05
left_iliac,9.4045774577457664e-01,1.5962093878283415e-02,1.2186326907690894e+00,1.6113060534063357e+05,1.6113347347413909e+05
left_iliac,9.4056645664566396e-01,1.6215217204080600e-02,1.2185370070709836e+00,1.6112346353475103e+05,1.6112626764318818e+05
left_iliac,9.4067516751675129e-01,1.6470619765545390e-02,1.2184434465584395e+00,1.6111632380491908e+05,1.6111906403186213e+05
left_iliac,9.4078387838783861e-01,1.6728288656774025e-02,1.2183520042845295e+00,1.6110918615202038e+05,1.6111186264225436e+05
left_iliac,9.4089258925892594e-01,1.6988210916586442e-02,1.2182626752626642e+00,1.6110205057689009e+05,1.6110466347640406e+05
left_iliac,9.4100130013001326e-01,1.7250373529255545e-02,1.2181754544668193e+00,1.6109491708031588e+05,1.6109746653629618e+05
left_iliac,9.4111001100110059e-01,1.7514763425233885e-02,1.2180903368317559e+00,1.6108778566303791e+05,1.6109027182386187e+05
left_iliac,9.4121872187218614e-01,1.7781367481882963e-02,1.2180073172532360e+00,1.6108065632574860e+05,1.6108307934097823e+05
left_iliac,9.4132743274327346e-01,1.8050172524209290e-02,1.2179263905882336e+00,1.6107352906909262e+05,1.6107588908946846e+05
left_iliac,9.4143614361436079e-01,1.8321165325595631e-02,1.2178475516551377e+00,1.6106640389366689e+05,1.6106870107110206e+05
left_iliac,9.4154485448544811e-01,1.8594332608535831e-02,1.2177707952339512e+00,1.6105928080002032e+05,1.6106151528759496e+05
left_iliac,9.4165356535653544e-01,1.8869661045374696e-02,1.2176961160664872e+00,1.6105215978865389e+05,1.6105433174060899e+05
left_iliac,9.4176227622762276e-01,1.9147137259043764e-02,1.2176235088565581e+00,1.6104504086002056e+05,1.6104715043175290e+05
left_iliac,9.4187098709871009e-01,1.9426747823801577e-02,1.2175529682701611e+00,1.6103792401452514e+05,1.6103997136258156e+05
left_iliac,9.4197969796979741e-01,1.9708479265972828e-02,1.2174844889356620e+00,1.6103080925252425e+05,1.6103279453459647e+05
left_iliac,9.4208840884088296e-01,1.9992318064688399e-02,1.2174180654439741e+00,1.6102369657432634e+05,1.6102561994924571e+05
left_iliac,9.4219711971197029e-01,2.0278251238164256e-02,1.2173536923487644e+00,1.6101658598019439e+05,1.6101844760792394e+05
left_iliac,9.4230583058305761e-01,2.0566266599004030e-02,1.2172913641667531e+00,1.6100947747035039e+05,1.6101127751197282e+05
left_iliac,9.4241454145414494e-01,2.0856352278334600e-02,1.2172310753781319e+00,1.6100237104497806e+05,1.6100410966268086e+05
left_iliac,9.4252325232523226e-01,2.1148496384694352e-02,1.2171728204270456e+00,1.6099526670422338e+05,1.6099694406128410e+05
left_iliac,9.4263196319631959e-01,2.1442686973113689e-02,1.2171165937220785e+00,1.6098816444819450e+05,1.6098978070896649e+05
left_iliac,9.4274067406740691e-01,2.1738912057181130e-02,1.2170623896367398e+00,1.6098106427696178e+05,1.6098261960685981e+05
left_iliac,9.4284938493849424e-01,2.2037159607202539e-02,1.2170102025099216e+00,1.6097396619055769e+05,1.6097546075604463e+05
left_iliac,9.4295809580957979e-01,2.2337417550688347e-02,1.2169600266463543e+00,1.6096687018897678e+05,1.6096830415755024e+05
left_iliac,9.4306680668066711e-01,2.2639673773199660e-02,1.2169118563170471e+00,1.6095977627217566e+05,1.6096114981235476e+05
left_iliac,9.4317551755175444e-01,2.2943916118801550e-02,1.2168656857597191e+00,1.6095268444007286e+05,1.6095399772138611e+05
left_iliac,9.4328422842284176e-01,2.3250132390666423e-02,1.2168215091792149e+00,1.6094559469254891e+05,1.6094684788552151e+05
left_iliac,9.4339293929392909e-01,2.3558310351666042e-02,1.2167793207479090e+00,1.6093850702944613e+05,1.6093970030558851e+05
left_iliac,9.4350165016501641e-01,2.3868437724959935e-02,1.2167391146061004e+00,1.6093142145056880e+05,1.6093255498236464e+05
left_iliac,9.4361036103610374e-01,2.4180502194601442e-02,1.2167008848624012e+00,1.6092433795568286e+05,1.6092541191657807e+05
left_iliac,9.4371907190719106e-01,2.4494491406142578e-02,1.2166646255941094e+00,1.6091725654451610e+05,1.6091827110890759e+05
left_iliac,9.4382778277827839e-01,2.4810392967247321e-02,1.2166303308475710e+00,1.6091017721675799e+05,1.6091113255998341e+05
left_iliac,9.4393649364936394e-01,2.5128194448303835e-02,1.2165979946385344e+00,1.6090309997205972e+05,1.6090399627038641e+05
left_iliac,9.4404520452045126e-01,2.5447883383048688e-02,1.2165676109525025e+00,1.6089602481003400e+05,1.6089686224064941e+05
left_iliac,9.4415391539153859e-01,2.5769447269191215e-02,1.2165391737450628e+00,1.6088895173025527e+05,1.6088973047125677e+05
left_iliac,9.4426262626262591e-01,2.6092873569038430e-02,1.2165126769422185e+00,1.6088188073225945e+05,1.6088260096264479e+05
left_iliac,9.4437133713371324e-01,2.6418149710131126e-02,1.2164881144407096e+00,1.6087481181554403e+05,1.6087547371520195e+05
left_iliac,9.4448004800480057e-01,2.6745263085875375e-02,1.2164654801083219e+00,1.6086774497956794e+05,1.6086834872926906e+05
left_iliac,9.4458875887588789e-01,2.7074201056180140e-02,1.2164447677841903e+00,1.6086068022375167e+05,1.6086122600513953e+05
left_iliac,9.4469746974697522e-01,2.7404950948096793e-02,1.2164259712791006e+00,1.6085361754747707e+05,1.6085410554305924e+05
left_iliac,9.4480618061806076e-01,2.7737500056459287e-02,1.2164090843757760e+00,1.6084655695008751e+05,1.6084698734322749e+05
left_iliac,9.4491489148914809e-01,2.8071835644526935e-02,1.2163941008291577e+00,1.6083949843088764e+05,1.6083987140579626e+05
left_iliac,9.4502360236023542e-01,2.8407944944628980e-02,1.2163810143666824e+00,1.6083244198914358e+05,1.6083275773087094e+05
left_iliac,9.4513231323132274e-01,2.8745815158811656e-02,1.2163698186885530e+00,1.6082538762408277e+05,1.6082564631851047e+05
left_iliac,9.4524102410241007e-01,2.9085433459484000e-02,1.2163605074679980e+00,1.6081833533489399e+05,1.6081853716872720e+05
left_iliac,9.4534973497349739e-01,2.9426786990068038e-02,1.2163530743515332e+00,1.6081128512072732e+05,1.6081143028148756e+05
left_iliac,9.4545844584458472e-01,2.9769862865643735e-02,1.2163475129592078e+00,1.6080423698069423e+05,1.6080432565671150e+05
left_iliac,9.4556715671567204e-01,3.0114648173601034e-02,1.2163438168848553e+00,1.6079719091386744e+05,1.6079722329427351e+05
left_iliac,9.4567586758675759e-01,3.0461129974290780e-02,1.2163419796963308e+00,1.6079014691928099e+05,1.6079012319400188e+05
left_iliac,9.4578457845784492e-01,3.0809295301671112e-02,1.2163419949357497e+00,1.6078310499593025e+05,1.6078302535567962e+05
left_iliac,9.4589328932893224e-01,3.1159131163960234e-02,1.2163438561197173e+00,1.6077606514277178e+05,1.6077592977904397e+05
left_iliac,9.4600200020001957e-01,3.1510624544287567e-02,1.2163475567395501e+00,1.6076902735872357e+05,1.6076883646378710e+05
left_iliac,9.4611071107110689e-01,3.1863762401342477e-02,1.2163530902615061e+00,1.6076199164266483e+05,1.6076174540955562e+05
left_iliac,9.4621942194219422e-01,3.2218531670027868e-02,1.2163604501269960e+00,1.6075495799343608e+05,1.6075465661595130e+05
left_iliac,9.4632813281328154e-01,3.2574919262106324e-02,1.2163696297528013e+00,1.6074792640983916e+05,1.6074757008253090e+05
left_iliac,9.4643684368436887e-01,3.2932912483632081e-02,1.2163806225313016e+00,1.6074089689063930e+05,1.6074048580880626e+05
left_iliac,9.4654555455545442e-01,3.3292499373052606e-02,1.2163934218307857e+00,1.6073386943456903e+05,1.6073340379424469e+05
left_iliac,9.4665426542654174e-01,3.3653668406629332e-02,1.2164080209958665e+00,1.6072684404033134e+05,1.6072632403826911e+05
left_iliac,9.4676297629762907e-01,3.4016408121774880e-02,1.2164244133479587e+00,1.6071982070660050e+05,1.6071924654025875e+05
left_iliac,9.4687168716871639e-01,3.4380707024437809e-02,1.2164425921857853e+00,1.6071279943202235e+05,1.6071217129954911e+05
left_iliac,9.4698039803980372e-01,3.4746553600237692e-02,1.2164625507858771e+00,1.6070578021521418e+05,1.6070509831543267e+05
